season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48,champion
2013,Chauncey Billups,SG,36,LAC,6,6.0,19.2,1.8,6.0,0.306,1.0,2.8,0.353,0.8,3.2,0.263,0.389,1.5,1.8,0.818,0.3,1.7,2.0,1.0,0.2,0.2,1.3,1.7,6.2,8.2,0.7,-5.9,-4.0,10.8,-0.1,0.472,0.306,115.0,-1.9,2.3,-0.1,5.7,0.5,16.4,6.7,0.453,20.6,-0.1,-0.2,-0.08,False
2013,Andris Biedriņš,C,26,GSW,3,0.0,5.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.7,1.7,2.3,0.3,0.0,0.7,0.3,2.0,0.0,7.4,9.2,-2.4,6.3,31.4,0.0,,,17.0,-8.6,13.9,0.0,6.4,0.0,100.0,23.1,,2.6,0.0,0.0,0.094,False
2013,Patrick Beverley,PG,24,HOU,6,5.0,33.3,4.7,10.8,0.431,1.3,4.0,0.333,3.3,6.8,0.488,0.492,1.2,1.2,1.0,1.8,3.7,5.5,2.8,1.2,0.7,1.0,4.0,11.8,14.8,1.8,2.2,1.2,12.5,0.0,0.369,0.108,200.0,1.0,6.0,0.4,14.6,1.8,8.1,9.2,0.521,16.3,0.2,0.4,0.096,False
2013,Marco Belinelli,SG,26,CHI,12,7.0,27.1,3.7,8.9,0.411,1.3,3.9,0.34,2.3,5.0,0.467,0.486,2.4,2.8,0.879,0.0,2.9,2.9,2.6,0.4,0.0,1.3,2.2,11.1,16.6,0.0,0.5,0.5,13.6,0.0,0.439,0.308,325.0,0.0,0.0,0.5,13.7,0.8,11.0,6.6,0.547,19.8,0.2,0.5,0.079,False
2013,Kent Bazemore,SG,23,GSW,9,0.0,1.8,0.1,0.9,0.125,0.0,0.1,0.0,0.1,0.8,0.143,0.125,0.0,0.4,0.0,0.1,0.4,0.6,0.2,0.1,0.0,0.2,0.3,0.2,17.1,0.0,-24.4,-4.8,26.7,0.0,0.125,0.5,16.0,-19.6,7.4,-0.2,-13.7,3.2,17.0,17.5,0.102,32.8,-0.1,-0.2,-0.514,False
2013,Aron Baynes,C,26,SAS,4,1.0,5.8,1.0,1.8,0.571,0.0,0.0,,1.0,1.8,0.571,0.571,0.0,0.0,,0.5,0.8,1.3,0.0,0.0,0.0,0.3,1.0,2.0,0.0,0.0,-7.5,-2.5,14.5,0.0,0.0,0.0,23.0,-5.0,10.3,0.0,10.6,0.0,12.5,12.5,0.571,16.5,0.0,0.0,0.09,False
2013,Jerryd Bayless,PG,24,MEM,15,0.0,21.3,3.3,9.1,0.358,1.2,3.9,0.305,2.1,5.2,0.397,0.423,1.5,1.7,0.885,0.1,1.9,2.0,2.1,0.5,0.3,1.1,2.3,9.3,18.4,1.3,-0.7,0.1,11.5,0.3,0.431,0.19,320.0,-0.8,0.4,0.0,11.5,1.2,9.7,5.6,0.468,24.0,0.1,0.3,0.04,False
2013,Shane Battier,SF,34,MIA,22,0.0,17.8,1.2,4.2,0.29,1.2,4.0,0.295,0.0,0.2,0.2,0.43,1.0,1.3,0.821,0.4,1.3,1.7,0.5,0.2,0.3,0.2,2.2,4.7,4.6,1.3,-2.0,-1.1,9.0,0.3,0.946,0.301,392.0,-0.9,2.9,0.4,7.4,0.7,4.5,6.0,0.489,13.6,0.0,0.6,0.077,True
2013,Brandon Bass,PF,27,BOS,6,5.0,34.0,2.3,4.8,0.483,0.0,0.0,,2.3,4.8,0.483,0.483,2.0,2.5,0.8,1.3,5.3,6.7,1.2,0.3,0.2,0.8,2.8,6.7,6.7,0.4,-0.8,1.3,17.3,0.3,0.0,0.517,204.0,-2.2,5.2,0.2,9.3,0.5,12.3,11.8,0.562,10.1,0.1,0.5,0.12,False
2013,Matt Barnes,SF,32,LAC,6,0.0,27.0,4.0,7.3,0.545,1.2,2.8,0.412,2.8,4.5,0.63,0.625,2.7,3.2,0.842,1.2,3.8,5.0,0.5,0.7,0.3,0.8,3.8,11.8,3.2,0.9,3.1,-0.3,17.6,0.0,0.386,0.432,162.0,3.4,5.7,0.6,18.4,1.3,8.7,11.9,0.678,17.2,0.2,0.6,0.166,False
2013,Harrison Barnes,SF,20,GSW,12,12.0,38.4,6.0,13.5,0.444,1.6,4.3,0.365,4.4,9.2,0.482,0.503,2.5,2.9,0.857,1.5,4.9,6.4,1.3,0.6,0.4,1.3,2.8,16.1,5.1,0.8,0.4,-0.1,13.7,0.3,0.321,0.216,461.0,0.5,4.6,0.7,13.8,0.8,8.3,9.4,0.544,18.7,0.3,1.0,0.103,False
2013,Jeff Ayres,PF,25,IND,9,0.0,7.9,0.9,2.7,0.333,0.0,0.1,0.0,0.9,2.6,0.348,0.333,0.0,0.0,,0.4,1.6,2.0,0.1,0.0,0.2,0.3,1.6,1.8,2.5,2.3,-9.5,-1.5,22.2,0.1,0.042,0.0,71.0,-8.0,6.9,-0.2,2.0,0.0,11.1,14.9,0.333,17.8,-0.1,-0.1,-0.052,False
2013,Gustavo Ayón,C,27,MIL,3,0.0,2.3,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,-3.6,-3.9,0.0,0.0,0.0,0.0,7.0,0.3,0.0,0.0,14.1,0.0,0.0,0.0,0.5,26.9,0.0,0.0,-0.045,False
2013,D.J. Augustin,PG,25,IND,19,1.0,16.6,1.4,3.7,0.38,1.0,2.5,0.396,0.4,1.2,0.348,0.514,1.3,1.6,0.806,0.1,0.7,0.8,0.7,0.4,0.0,0.5,1.4,5.2,7.1,0.0,-0.3,0.8,4.6,0.2,0.676,0.437,316.0,-1.1,0.8,0.5,9.7,1.2,10.6,2.8,0.579,14.0,0.1,0.7,0.106,False
2013,Ömer Aşık,C,26,HOU,6,6.0,34.7,3.7,6.5,0.564,0.0,0.0,,3.7,6.5,0.564,0.564,5.0,7.8,0.638,3.5,7.7,11.2,0.5,0.5,1.7,2.0,3.7,12.3,2.4,4.2,1.0,0.8,25.1,0.1,0.0,1.205,208.0,0.2,11.1,0.4,16.9,0.7,16.7,18.0,0.62,15.2,0.2,0.5,0.123,False
2013,Darrell Arthur,PF,24,MEM,15,0.0,11.7,1.7,3.5,0.472,0.0,0.1,0.0,1.7,3.4,0.49,0.472,0.5,0.6,0.889,0.9,1.6,2.5,0.4,0.1,0.3,0.5,2.4,3.9,6.2,1.9,-2.3,1.2,17.3,0.2,0.038,0.17,175.0,-3.4,9.1,0.2,11.1,0.6,10.9,13.0,0.509,17.0,0.0,0.3,0.086,False
2013,Joel Anthony,C,30,MIA,14,0.0,5.1,0.2,0.7,0.3,0.0,0.0,,0.2,0.7,0.3,0.3,0.0,0.0,,0.7,0.8,1.5,0.0,0.1,0.3,0.2,0.9,0.4,0.0,4.8,-5.6,-0.7,18.8,0.1,0.0,0.0,71.0,-4.9,17.7,0.0,6.4,1.5,23.1,18.3,0.3,8.9,-0.1,0.1,0.047,True
2013,Carmelo Anthony,PF,28,NYK,12,12.0,40.1,10.5,25.8,0.406,1.4,4.8,0.298,9.1,21.1,0.431,0.434,6.4,7.3,0.885,0.9,5.7,6.6,1.6,1.1,0.2,2.6,3.8,28.8,9.3,0.4,2.9,-1.2,18.2,0.8,0.184,0.281,481.0,4.1,2.5,0.4,20.4,1.5,8.2,9.7,0.497,38.0,0.6,1.1,0.114,False
2013,James Anderson,SG,23,HOU,2,0.0,9.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.0,0.0,,0.5,1.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-10.7,-3.2,18.9,0.0,0.6,0.0,18.0,-7.5,6.1,0.0,-1.4,0.0,0.0,12.4,0.2,12.2,0.0,-0.1,-0.14,False
2013,Tony Allen,SG,31,MEM,15,15.0,28.1,3.6,8.3,0.432,0.1,0.5,0.25,3.5,7.8,0.444,0.44,2.9,3.9,0.759,2.5,3.6,6.1,1.8,2.0,0.3,1.3,3.2,10.3,11.3,1.0,4.2,3.9,16.2,0.7,0.064,0.464,422.0,0.4,9.9,0.6,17.7,3.9,11.2,12.9,0.512,18.7,0.7,1.3,0.148,False
2013,Ersan İlyasova,PF,25,MIL,4,4.0,29.3,5.0,11.5,0.435,1.0,2.5,0.4,4.0,9.0,0.444,0.478,0.5,0.5,1.0,2.5,4.8,7.3,1.8,1.3,0.3,1.5,2.0,11.5,11.5,0.8,0.5,-0.5,21.2,0.1,0.217,0.043,117.0,1.1,9.9,0.0,15.9,2.3,11.3,15.2,0.491,21.3,0.1,0.1,0.037,False
2013,Andray Blatche,C,26,BRK,7,0.0,19.7,4.1,8.3,0.5,0.0,0.0,,4.1,8.3,0.5,0.5,2.0,2.4,0.824,1.4,3.4,4.9,1.3,0.3,0.4,0.7,2.0,10.3,12.4,1.6,3.0,0.1,21.2,0.1,0.0,0.293,138.0,2.9,8.5,0.4,21.7,0.8,7.1,14.7,0.55,24.1,0.2,0.5,0.184,False
2013,Eric Bledsoe,PG,23,LAC,6,0.0,16.2,2.5,5.0,0.5,0.2,1.5,0.111,2.3,3.5,0.667,0.517,1.3,2.0,0.667,0.3,2.2,2.5,3.0,0.3,0.5,0.8,1.7,6.5,32.1,2.4,5.5,1.2,16.6,0.0,0.3,0.4,97.0,4.3,2.7,0.2,19.8,1.1,12.4,9.9,0.553,20.1,0.2,0.3,0.124,False
2013,Keith Bogans,SG,32,BRK,2,0.0,11.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.5,0.0,11.8,0.0,-8.4,-0.7,10.6,0.0,1.0,0.0,23.0,-7.7,0.0,0.0,-2.3,0.0,50.0,5.2,0.0,4.1,0.0,0.0,-0.063,False
2013,Mario Chalmers,PG,26,MIA,23,23.0,28.3,3.3,8.0,0.415,1.0,3.0,0.353,2.3,5.0,0.452,0.481,1.7,2.3,0.755,0.4,1.9,2.3,3.1,0.9,0.0,1.7,3.0,9.4,17.5,0.1,-1.6,-0.2,8.0,0.5,0.372,0.29,650.0,-1.4,1.9,0.5,11.2,1.8,15.6,5.0,0.523,18.2,0.1,1.0,0.076,True
2013,Jordan Crawford,SG,24,BOS,5,0.0,11.8,1.4,4.6,0.304,0.6,2.4,0.25,0.8,2.2,0.364,0.37,0.2,0.4,0.5,0.0,0.6,0.6,0.0,0.4,0.0,0.6,0.6,3.6,0.0,0.0,-6.9,-1.6,5.6,0.1,0.522,0.087,59.0,-5.3,0.0,-0.2,1.6,1.9,11.2,3.1,0.377,23.2,-0.1,-0.2,-0.135,False
2013,Jamal Crawford,SG,32,LAC,6,0.0,26.8,4.0,10.3,0.387,1.0,3.7,0.273,3.0,6.7,0.45,0.435,1.8,1.8,1.0,0.3,1.7,2.0,1.7,0.5,0.2,0.7,1.5,10.8,10.6,0.5,-1.3,-2.6,7.7,-0.1,0.355,0.177,161.0,1.3,1.6,0.2,12.5,1.0,5.6,4.8,0.486,21.3,0.0,0.1,0.021,False
2013,Chris Copeland,PF,28,NYK,9,1.0,10.3,1.3,3.3,0.4,1.2,2.6,0.478,0.1,0.8,0.143,0.583,0.2,0.2,1.0,0.2,0.8,1.0,0.1,0.6,0.0,0.4,1.0,4.1,1.9,0.0,3.1,-0.1,9.7,0.2,0.767,0.067,93.0,3.2,2.4,0.1,13.7,3.0,11.5,5.7,0.599,18.1,0.1,0.3,0.147,False
2013,Daequan Cook,SG,25,CHI,6,0.0,6.0,0.2,1.7,0.1,0.2,1.3,0.125,0.0,0.3,0.0,0.15,0.0,0.0,,0.0,0.5,0.5,0.7,0.2,0.0,0.7,1.0,0.5,16.3,0.0,-14.2,-1.6,10.5,0.0,0.8,0.0,36.0,-12.6,0.0,-0.2,-9.2,1.5,28.6,5.1,0.15,18.4,-0.1,-0.2,-0.309,False
2013,Mike Conley,PG,25,MEM,15,15.0,38.3,5.5,14.4,0.384,1.2,4.3,0.281,4.3,10.1,0.428,0.426,4.7,6.2,0.763,0.8,3.9,4.7,7.1,1.7,0.3,2.3,2.3,17.0,33.8,0.7,4.6,1.9,13.0,0.6,0.296,0.431,575.0,2.7,2.4,0.9,18.8,2.5,11.7,7.4,0.496,23.6,0.9,1.5,0.127,False
2013,Nick Collison,C,32,OKC,11,0.0,16.2,2.0,4.3,0.468,0.0,0.0,,2.0,4.3,0.468,0.468,1.0,1.1,0.917,2.3,2.4,4.6,1.1,0.5,1.0,0.9,3.4,5.0,11.3,5.3,1.8,2.2,16.3,0.3,0.0,0.255,178.0,-0.3,16.0,0.3,16.1,1.5,16.1,16.1,0.526,16.0,0.2,0.6,0.155,False
2013,Norris Cole,PG,24,MIA,21,0.0,19.9,2.3,4.9,0.48,0.8,1.5,0.531,1.5,3.3,0.457,0.564,0.7,0.9,0.737,0.3,1.6,1.9,2.0,0.7,0.1,1.1,1.9,6.1,16.1,0.4,0.9,1.1,9.6,0.4,0.314,0.186,418.0,-0.2,1.8,0.5,12.4,2.0,17.2,5.8,0.584,15.5,0.3,0.9,0.103,True
2013,Earl Clark,PF,25,LAL,4,1.0,20.5,1.8,4.8,0.368,0.0,1.0,0.0,1.8,3.8,0.467,0.368,0.0,0.0,,0.5,2.5,3.0,0.3,0.3,0.3,1.5,1.0,3.5,1.9,0.9,-9.5,-2.7,14.5,0.0,0.211,0.0,82.0,-6.8,2.8,-0.3,1.2,0.6,24.0,8.5,0.368,14.3,-0.2,-0.3,-0.159,False
2013,Wilson Chandler,PF,25,DEN,6,6.0,34.2,4.5,12.7,0.355,1.5,4.8,0.31,3.0,7.8,0.383,0.414,1.5,2.0,0.75,0.8,4.7,5.5,1.3,1.3,0.5,1.2,4.2,12.0,6.1,1.2,-2.5,-0.4,17.8,0.1,0.382,0.158,205.0,-2.2,2.6,-0.1,8.8,1.9,7.9,9.4,0.443,18.4,0.0,0.0,0.002,False
2013,Tyson Chandler,C,30,NYK,12,12.0,29.2,2.3,4.3,0.538,0.0,0.0,,2.3,4.3,0.538,0.538,1.0,1.3,0.75,3.3,4.0,7.3,0.3,0.7,1.2,0.9,4.0,5.7,1.9,4.0,-1.5,-0.2,17.6,0.6,0.0,0.308,350.0,-1.3,12.6,0.5,12.8,1.3,15.7,14.9,0.576,9.6,0.0,1.2,0.161,False
2013,Marcus Camby,PF,38,NYK,3,0.0,1.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,-3.6,-0.1,42.8,0.0,0.0,0.0,3.0,-3.5,36.7,0.0,27.2,0.0,50.0,39.5,1.0,32.1,0.0,0.0,0.055,False
2013,Andrew Bogut,C,28,GSW,12,12.0,27.3,3.3,5.6,0.582,0.0,0.0,,3.3,5.6,0.582,0.582,0.7,1.9,0.348,3.3,7.7,10.9,1.8,0.5,1.5,1.8,3.3,7.2,10.0,4.3,2.3,2.6,30.1,0.5,0.0,0.343,327.0,-0.3,14.1,0.3,16.1,0.9,22.2,22.5,0.558,13.5,0.3,0.8,0.122,False
2013,Jimmy Butler,SF,23,CHI,12,12.0,40.8,4.2,9.6,0.435,1.3,3.1,0.405,2.9,6.5,0.449,0.5,3.8,4.6,0.818,0.8,4.4,5.2,2.7,1.3,0.5,1.3,2.2,13.3,10.7,1.0,2.5,1.7,13.7,0.2,0.322,0.478,490.0,0.8,2.2,0.9,14.4,1.7,10.3,7.8,0.575,15.0,0.5,1.1,0.105,False
2013,Caron Butler,SF,32,LAC,6,6.0,22.7,3.7,7.7,0.478,0.7,2.7,0.25,3.0,5.0,0.6,0.522,0.5,0.5,1.0,0.2,2.5,2.7,0.0,0.3,0.3,1.0,1.8,8.5,0.0,1.1,-2.6,-2.1,13.7,0.0,0.348,0.065,136.0,-0.6,1.0,0.0,10.2,0.8,11.3,7.5,0.539,19.0,0.0,0.0,-0.011,False
2013,MarShon Brooks,SG,24,BRK,7,0.0,5.7,0.4,1.1,0.375,0.0,0.1,0.0,0.4,1.0,0.429,0.375,0.3,0.3,1.0,0.1,0.6,0.7,0.4,0.0,0.0,0.4,0.4,1.1,11.3,0.0,-6.8,-1.9,12.2,0.0,0.125,0.25,40.0,-4.8,2.9,0.0,4.0,0.0,25.3,7.5,0.45,14.0,0.0,0.0,-0.041,False
2013,Aaron Brooks,PG,28,HOU,6,0.0,11.2,2.2,5.7,0.382,0.2,1.5,0.111,2.0,4.2,0.48,0.397,0.5,0.8,0.6,0.5,1.0,1.5,1.8,0.2,0.2,1.0,0.5,5.0,31.5,1.3,-3.6,-2.0,10.2,0.0,0.265,0.147,67.0,-1.6,4.9,-0.1,11.7,0.8,14.2,7.5,0.414,27.7,0.0,-0.1,-0.069,False
2013,Ronnie Brewer,SF,27,OKC,1,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.1,1.0,13.9,0.0,,,8.0,-4.1,0.0,0.0,-0.5,0.0,,7.0,,0.0,0.0,0.0,0.026,False
2013,Corey Brewer,SF,26,DEN,6,0.0,24.3,3.5,11.3,0.309,1.5,6.0,0.25,2.0,5.3,0.375,0.375,2.3,3.5,0.667,0.5,1.3,1.8,1.2,1.0,0.2,1.2,3.2,10.8,7.6,0.6,-5.4,-1.7,7.1,0.0,0.529,0.309,146.0,-3.7,2.2,-0.2,7.3,2.0,8.3,4.4,0.421,24.6,-0.1,-0.2,-0.051,False
2013,Avery Bradley,PG,22,BOS,6,6.0,31.8,2.8,7.0,0.405,0.3,1.3,0.25,2.5,5.7,0.441,0.429,0.7,0.7,1.0,0.5,1.7,2.2,1.3,1.8,0.2,1.8,1.8,6.7,8.5,0.5,-2.0,2.6,5.8,0.3,0.19,0.095,191.0,-4.6,2.1,-0.3,6.7,3.2,20.1,4.1,0.457,14.6,0.0,0.0,0.009,False
2013,Chris Bosh,C,28,MIA,23,23.0,32.7,4.8,10.4,0.458,0.7,1.6,0.405,4.1,8.8,0.468,0.49,1.9,2.6,0.733,1.7,5.6,7.3,1.5,1.0,1.6,1.2,2.9,12.1,7.6,4.1,1.9,0.8,20.8,1.2,0.154,0.25,751.0,1.1,6.4,1.0,16.8,1.7,9.2,13.7,0.524,18.9,0.7,2.2,0.14,True
2013,Carlos Boozer,PF,31,CHI,12,12.0,35.9,6.9,14.0,0.494,0.0,0.1,0.0,6.9,13.9,0.497,0.494,2.6,3.8,0.689,2.9,6.7,9.6,1.5,0.8,0.1,2.4,3.0,16.4,8.1,0.2,-0.4,-0.7,23.5,0.2,0.006,0.268,431.0,0.3,9.7,0.4,16.7,1.3,13.4,16.4,0.524,23.8,0.2,0.6,0.063,False
2013,Matt Bonner,PF,32,SAS,20,1.0,13.4,1.4,3.0,0.475,0.8,1.6,0.469,0.7,1.4,0.481,0.602,0.5,0.6,0.833,0.5,1.5,2.0,0.3,0.3,0.3,0.1,1.8,4.1,3.4,1.4,1.2,1.2,12.5,0.3,0.542,0.203,267.0,0.1,4.0,0.6,12.7,1.0,3.0,8.4,0.63,11.7,0.2,0.9,0.169,False
2013,Andre Iguodala,SG,29,DEN,6,6.0,40.5,6.3,12.7,0.5,2.3,4.8,0.483,4.0,7.8,0.511,0.592,3.0,4.2,0.72,1.5,6.5,8.0,5.3,2.0,0.3,2.8,1.5,18.0,21.3,0.7,6.6,2.3,20.9,0.1,0.382,0.329,243.0,4.3,4.0,0.6,19.9,2.4,16.3,11.6,0.621,18.3,0.5,0.7,0.14,False
2013,Dahntay Jones,SF,32,ATL,5,0.0,3.8,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.8,0.0,0.0,-10.4,-3.7,5.9,0.0,0.0,0.5,19.0,-6.7,0.0,0.0,0.2,0.0,17.0,2.9,0.41,14.7,0.0,0.0,-0.09,False
2013,Jarrett Jack,SG,29,GSW,12,4.0,35.5,6.5,12.8,0.506,0.6,2.0,0.292,5.9,10.8,0.546,0.529,3.6,4.0,0.896,0.6,3.8,4.4,4.7,0.9,0.3,3.2,2.2,17.2,21.6,0.7,1.0,0.0,11.5,0.3,0.156,0.312,426.0,0.9,1.9,0.8,17.4,1.3,17.8,7.0,0.588,22.3,0.3,1.0,0.118,False
2013,Kendrick Perkins,C,28,OKC,11,11.0,19.1,0.9,3.5,0.263,0.0,0.1,0.0,0.9,3.4,0.27,0.263,0.4,0.4,1.0,1.4,2.4,3.7,0.6,0.7,0.5,2.1,3.5,2.2,5.0,2.1,-8.5,0.3,13.8,0.3,0.026,0.105,210.0,-8.8,8.1,-0.7,-0.6,2.0,36.6,11.0,0.302,13.7,-0.3,-0.5,-0.11,False
2013,Lance Stephenson,SG,22,IND,19,19.0,35.4,3.6,8.9,0.408,0.9,3.4,0.281,2.7,5.5,0.486,0.462,1.2,1.9,0.622,0.7,6.8,7.6,3.3,1.2,0.1,1.9,2.5,9.4,16.6,0.2,0.9,2.7,21.8,0.9,0.379,0.219,673.0,-1.8,2.6,0.2,11.3,1.9,16.3,12.6,0.483,15.4,0.5,1.1,0.076,False
2013,Jerry Stackhouse,SF,38,BRK,4,0.0,7.0,0.3,2.5,0.1,0.0,1.8,0.0,0.3,0.8,0.333,0.1,0.8,1.0,0.75,0.3,0.8,1.0,0.0,0.0,0.0,0.5,0.5,1.3,0.0,0.0,-17.0,-6.1,13.1,0.0,0.7,0.4,28.0,-10.9,4.2,-0.2,-8.1,0.0,14.5,8.5,0.213,23.1,-0.1,-0.2,-0.294,False
2013,Tiago Splitter,PF,28,SAS,19,15.0,20.4,2.4,4.4,0.536,0.0,0.1,0.0,2.4,4.4,0.542,0.536,1.4,1.7,0.788,1.1,1.9,3.1,1.2,0.8,0.7,1.3,2.4,6.1,9.1,2.8,0.6,2.4,10.6,0.6,0.012,0.393,388.0,-1.8,6.4,0.4,13.5,2.1,19.6,8.6,0.589,14.9,0.2,1.0,0.122,False
2013,Josh Smith,PF,27,ATL,6,6.0,33.2,6.5,15.0,0.433,0.8,3.3,0.25,5.7,11.7,0.486,0.461,3.2,6.0,0.528,1.7,5.8,7.5,3.5,1.8,0.5,2.7,3.5,17.0,21.8,1.2,3.0,1.9,19.7,0.3,0.222,0.4,199.0,1.1,5.4,-0.1,17.3,2.9,13.1,12.4,0.482,29.1,0.3,0.2,0.054,False
2013,J.R. Smith,SG,27,NYK,11,0.0,31.9,4.9,14.8,0.331,1.6,6.0,0.273,3.3,8.8,0.371,0.387,2.8,3.9,0.721,0.5,4.2,4.7,1.4,1.0,0.5,1.8,2.5,14.3,8.0,1.4,-1.9,-1.2,16.8,0.6,0.405,0.264,351.0,-0.7,1.9,-0.5,10.7,1.7,9.9,8.8,0.432,27.7,0.0,0.1,0.011,False
2013,Ish Smith,PG,24,MIL,4,0.0,2.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.8,0.0,0.0,0.3,0.3,0.0,39.4,0.0,-9.9,-3.0,11.9,0.0,0.0,0.0,11.0,-6.9,0.0,0.0,0.8,0.0,50.0,5.6,0.0,8.6,0.0,0.0,-0.145,False
2013,Greg Smith,C,22,HOU,5,1.0,11.8,1.2,1.8,0.667,0.0,0.0,,1.2,1.8,0.667,0.667,1.2,2.4,0.5,1.4,1.2,2.6,0.0,0.4,0.4,0.8,1.8,3.6,0.0,3.0,-1.1,0.3,11.5,0.0,0.0,1.333,59.0,-1.4,13.0,0.1,13.0,1.7,21.9,12.3,0.63,13.6,0.0,0.1,0.072,False
2013,Iman Shumpert,SG,22,NYK,12,12.0,28.1,3.4,8.3,0.41,1.5,3.5,0.429,1.9,4.8,0.397,0.5,1.0,1.2,0.857,1.5,4.5,6.0,1.3,1.1,0.3,1.2,3.0,9.3,8.4,0.9,2.3,1.7,20.6,0.7,0.42,0.14,337.0,0.6,5.9,0.3,14.2,2.1,11.7,12.7,0.528,17.2,0.4,1.0,0.143,False
2013,Thabo Sefolosha,SG,28,OKC,11,11.0,27.3,1.9,5.5,0.344,1.1,3.5,0.316,0.8,2.1,0.391,0.443,0.8,1.0,0.818,1.2,3.3,4.5,2.1,1.1,0.5,0.7,2.4,5.7,11.8,1.4,1.5,1.7,13.4,0.4,0.623,0.18,300.0,-0.2,4.9,0.2,10.5,2.1,10.8,9.2,0.478,11.3,0.3,0.6,0.093,False
2013,Mike Scott,PF,24,ATL,4,0.0,5.0,1.3,2.5,0.5,0.0,0.3,0.0,1.3,2.3,0.556,0.5,0.8,1.0,0.75,0.3,1.5,1.8,0.3,0.0,0.0,0.0,0.5,3.3,11.6,0.0,3.3,-1.3,33.6,0.0,0.1,0.4,20.0,4.7,5.4,0.1,25.2,0.0,0.0,19.2,0.553,27.9,0.0,0.1,0.229,False
2013,Larry Sanders,C,24,MIL,4,4.0,28.3,4.8,8.3,0.576,0.0,0.0,,4.8,8.3,0.576,0.576,1.3,2.8,0.455,2.8,5.5,8.3,1.3,0.8,1.3,3.0,4.5,10.8,8.4,4.0,-2.7,1.1,25.4,0.1,0.0,0.333,113.0,-3.7,11.3,0.0,14.3,1.4,24.1,17.9,0.568,20.8,0.0,0.0,0.015,False
2013,Robert Sacre,C,23,LAL,2,0.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.0,59.6,0.0,0.0,0.0,4.0,-3.6,0.0,0.0,10.7,13.0,0.0,29.2,0.0,11.7,0.0,0.0,-0.096,False
2013,Nate Robinson,PG,28,CHI,12,8.0,33.7,5.9,13.6,0.436,1.8,5.4,0.338,4.1,8.2,0.5,0.503,2.6,3.4,0.756,0.5,2.2,2.7,4.4,1.0,0.2,2.7,3.2,16.3,24.5,0.4,0.4,-0.7,8.1,0.0,0.399,0.252,404.0,1.1,1.8,0.5,15.6,1.6,15.0,4.9,0.539,24.9,0.2,0.5,0.06,False
2013,Quentin Richardson,SF,32,NYK,5,0.0,2.8,0.4,1.2,0.333,0.4,1.0,0.4,0.0,0.2,0.0,0.5,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.7,-1.8,18.4,0.0,0.833,0.0,14.0,2.5,7.9,0.0,12.6,0.0,0.0,12.7,0.5,20.6,0.0,0.0,0.143,False
2013,J.J. Redick,SG,28,MIL,4,0.0,17.3,2.8,6.3,0.44,1.0,3.0,0.333,1.8,3.3,0.538,0.52,0.8,0.8,1.0,0.0,0.8,0.8,1.3,0.3,0.0,1.5,2.3,7.3,13.6,0.0,-4.4,-1.3,5.7,0.0,0.48,0.12,69.0,-3.0,0.0,0.0,8.3,0.8,18.6,2.7,0.551,22.1,0.0,-0.1,-0.042,False
