player,season,fg3_per_g,fg3a_per_g,fg3_pct,champion
Mark Jackson,2004,0.0,0.6,0.0,False
Jim Jackson,2004,1.6,5.8,0.276,False
Jeff Foster,2004,0.0,0.1,0.0,False
Malik Allen,2004,0.0,0.0,0.0,False
Michael Finley,2004,1.4,5.2,0.269,False
Marcus Banks,2004,0.5,1.3,0.4,False
Ryan Bowen,2004,0.0,0.0,0.0,False
Bruce Bowen,2004,1.1,2.9,0.379,False
Mark Blount,2004,0.0,0.0,0.0,False
Chauncey Billups,2004,1.6,4.7,0.346,True
Mike Bibby,2004,2.0,4.6,0.436,False
Jonathan Bender,2004,0.6,1.6,0.36,False
Shane Battier,2004,0.8,1.8,0.429,False
Jon Barry,2004,0.6,1.8,0.333,False
Dana Barros,2004,0.0,0.0,0.0,False
Vin Baker,2004,0.0,0.0,0.0,False
Shawn Bradley,2004,0.0,0.0,0.0,False
Stacey Augmon,2004,0.0,0.1,0.0,False
Chucky Atkins,2004,0.8,2.5,0.3,False
Darrell Armstrong,2004,0.7,3.6,0.2,False
Brandon Armstrong,2004,0.0,0.1,0.0,False
Carmelo Anthony,2004,0.5,2.8,0.182,False
Shandon Anderson,2004,0.5,1.8,0.286,False
Kenny Anderson,2004,0.0,0.0,0.0,False
Chris Andersen,2004,0.0,0.0,0.0,False
Rafer Alston,2004,0.9,4.0,0.231,False
Earl Boykins,2004,1.0,2.8,0.357,False
Devin Brown,2004,0.7,1.1,0.6,False
Francisco Elson,2004,0.0,0.0,0.0,False
Jason Collins,2004,0.0,0.0,0.0,False
Tim Duncan,2004,0.0,0.1,0.0,False
Michael Doleac,2004,0.0,0.0,0.0,False
Vlade Divac,2004,0.0,0.0,0.0,False
Tony Delk,2004,0.0,0.0,0.0,False
Ricky Davis,2004,1.0,2.5,0.4,False
Baron Davis,2004,2.3,7.0,0.327,False
Marquis Daniels,2004,0.2,1.4,0.143,False
Austin Croshere,2004,0.6,1.8,0.333,False
Brian Cook,2004,0.0,0.0,0.0,False
Doug Christie,2004,1.1,2.8,0.394,False
P.J. Brown,2004,0.0,0.0,0.0,False
Kelvin Cato,2004,0.0,0.0,0.0,False
Sam Cassell,2004,1.6,3.8,0.417,False
Maurice Carter,2004,0.0,0.0,0.0,False
Elden Campbell,2004,0.0,0.0,0.0,True
Marcus Camby,2004,0.2,0.4,0.5,False
Rasual Butler,2004,0.3,0.9,0.333,False
Caron Butler,2004,0.2,0.8,0.182,False
Rodney Buford,2004,0.2,0.6,0.333,False
Kobe Bryant,2004,1.1,4.4,0.247,False
Karl Malone,2004,0.0,0.0,0.0,False
Stephon Marbury,2004,1.5,5.0,0.3,False
Darrick Martin,2004,0.4,1.3,0.3,False
Jamaal Tinsley,2004,1.0,3.4,0.296,False
Ben Wallace,2004,0.0,0.1,0.0,True
Samaki Walker,2004,0.0,0.0,0.0,False
Antoine Walker,2004,0.2,2.0,0.1,False
Dwyane Wade,2004,0.2,0.6,0.375,False
Keith Van Horn,2004,0.8,2.2,0.364,False
Hedo Türkoğlu,2004,1.4,4.2,0.333,False
Jake Tsakalidis,2004,0.0,0.0,0.0,False
Gary Trent,2004,0.0,0.2,0.0,False
Robert Traylor,2004,0.0,0.0,0.0,False
Tim Thomas,2004,0.0,1.0,0.0,False
Luke Walton,2004,0.3,0.8,0.385,False
Kurt Thomas,2004,0.0,0.0,0.0,False
Maurice Taylor,2004,0.0,0.0,0.0,False
Wally Szczerbiak,2004,0.8,2.4,0.345,False
Stromile Swift,2004,0.0,0.0,0.0,False
Mike Sweetney,2004,0.0,0.0,0.0,False
Erick Strickland,2004,0.0,1.7,0.0,False
Peja Stojaković,2004,1.9,6.1,0.315,False
Michael Stewart,2004,0.0,0.0,0.0,False
Latrell Sprewell,2004,2.1,5.3,0.385,False
Rasheed Wallace,2004,0.7,3.0,0.243,True
Charlie Ward,2004,0.6,0.6,1.0,False
Steve Smith,2004,1.2,2.2,0.545,False
Jason Williams,2004,1.5,5.3,0.286,False
Kenyon Martin,2004,0.0,0.4,0.0,False
Wang Zhizhi,2004,0.0,0.0,0.0,False
Lorenzen Wright,2004,0.0,0.0,0.0,False
Metta World Peace,2004,1.3,4.4,0.288,False
Loren Woods,2004,0.0,0.0,0.0,False
Kevin Willis,2004,0.0,0.1,0.0,False
Corliss Williamson,2004,0.0,0.0,0.0,True
Shammond Williams,2004,0.0,0.3,0.0,False
Scott Williams,2004,0.0,0.0,0.0,False
Frank Williams,2004,1.0,3.3,0.308,False
Earl Watson,2004,0.0,0.8,0.0,False
Aaron Williams,2004,0.0,0.0,0.0,False
Mike Wilks,2004,0.0,0.0,0.0,False
Rodney White,2004,0.0,0.8,0.0,False
David West,2004,0.0,0.0,0.0,False
David Wesley,2004,1.6,4.3,0.367,False
Jiří Welsch,2004,0.3,1.0,0.25,False
Bonzi Wells,2004,0.0,0.3,0.0,False
Chris Webber,2004,0.1,0.3,0.25,False
Clarence Weatherspoon,2004,0.0,0.0,0.0,False
Darius Songaila,2004,0.0,0.0,0.0,False
Gerald Wallace,2004,0.0,0.0,0.0,False
Joe Smith,2004,0.0,0.2,0.0,False
Mehmet Okur,2004,0.1,0.2,0.4,True
Shaquille O'Neal,2004,0.0,0.0,0.0,False
Jermaine O'Neal,2004,0.0,0.3,0.0,False
Dirk Nowitzki,2004,1.4,3.0,0.467,False
Rasho Nesterović,2004,0.0,0.1,0.0,False
Steve Nash,2004,1.2,3.2,0.375,False
Eduardo Nájera,2004,0.0,0.0,0.0,False
Boštjan Nachbar,2004,0.2,0.6,0.333,False
Dikembe Mutombo,2004,0.0,0.0,0.0,False
Nazr Mohammed,2004,0.0,0.0,0.0,False
Cuttino Mobley,2004,1.2,4.2,0.286,False
Yao Ming,2004,0.0,0.0,0.0,False
Reggie Miller,2004,1.5,4.0,0.375,False
Oliver Miller,2004,0.0,0.0,0.0,False
Mike Miller,2004,1.3,3.3,0.385,False
Brad Miller,2004,0.1,0.6,0.143,False
Andre Miller,2004,0.0,0.4,0.0,False
Darko Miličić,2004,0.0,0.0,0.0,True
Chris Mihm,2004,0.0,0.0,0.0,False
Stanislav Medvedenko,2004,0.0,0.0,0.0,False
Walter McCarty,2004,1.5,3.8,0.4,False
Jabari Smith,2004,0.0,0.0,0.0,False
Lamar Odom,2004,0.6,2.0,0.308,False
Desmond Mason,2004,0.0,0.4,0.0,False
Michael Olowokandi,2004,0.0,0.1,0.0,False
James Posey,2004,0.3,1.5,0.167,False
Brian Skinner,2004,0.0,0.0,0.0,False
Brian Scalabrine,2004,0.6,0.7,0.833,False
Daniel Santiago,2004,0.0,0.0,0.0,False
Bryon Russell,2004,0.0,0.3,0.0,False
Kareem Rush,2004,0.9,2.3,0.4,False
Malik Rose,2004,0.0,0.3,0.0,False
Rodney Rogers,2004,0.5,2.0,0.227,False
Michael Redd,2004,1.2,4.0,0.3,False
Tayshaun Prince,2004,0.6,2.1,0.265,True
Tamar Slay,2004,0.0,0.2,0.0,False
Scot Pollard,2004,0.0,0.0,0.0,False
Paul Pierce,2004,1.3,4.3,0.294,False
Eric Piatkowski,2004,0.0,0.0,0.0,False
Anthony Peeler,2004,0.6,2.4,0.269,False
Gary Payton,2004,0.6,2.5,0.25,False
Tony Parker,2004,1.7,4.3,0.395,False
Scott Padgett,2004,0.3,0.8,0.333,False
Bo Outlaw,2004,0.0,0.0,0.0,False
Zoran Planinić,2004,0.0,0.2,0.0,False
Lucious Harris,2003,0.6,1.7,0.333,False
Tim Hardaway,2003,0.8,2.5,0.3,False
Matt Harpring,2003,0.2,1.4,0.143,False
Al Harrington,2003,0.0,0.7,0.0,False
Steven Hunter,2003,0.0,0.0,0.0,False
Tyrone Hill,2003,0.0,0.0,0.0,False
Robert Horry,2003,0.2,3.2,0.053,False
Troy Hudson,2003,2.8,6.5,0.436,False
Richard Hamilton,2003,0.5,1.6,0.333,False
Anfernee Hardaway,2003,1.5,4.2,0.36,False
Gordan Giriček,2003,0.7,2.1,0.333,False
Marcus Haislip,2003,0.0,0.0,0.0,False
Tom Gugliotta,2003,0.0,0.0,0.0,False
Adrian Griffin,2003,0.1,0.2,0.333,False
Drew Gooden,2003,0.0,0.4,0.0,False
Manu Ginóbili,2003,1.2,3.0,0.384,True
Kendall Gill,2003,0.3,0.7,0.5,False
Devean George,2003,0.9,2.7,0.333,False
Pat Garrity,2003,0.6,2.4,0.235,False
Kevin Garnett,2003,0.5,1.5,0.333,False
Bobby Jackson,2003,1.3,3.6,0.349,False
Allen Iverson,2003,1.6,4.6,0.345,False
Shawn Kemp,2003,0.0,0.0,0.0,False
Jim Jackson,2003,1.1,2.3,0.464,False
Jason Kidd,2003,1.7,5.2,0.327,False
Karl Malone,2003,0.0,0.2,0.0,False
Jamaal Magloire,2003,0.0,0.0,0.0,False
Mark Madsen,2003,0.0,0.1,0.0,False
George Lynch,2003,0.8,3.0,0.278,False
Grant Long,2003,0.0,0.0,0.0,False
Raef LaFrentz,2003,0.4,2.0,0.2,False
Toni Kukoč,2003,1.8,4.8,0.379,False
Kerry Kittles,2003,1.3,3.2,0.413,False
Andrei Kirilenko,2003,0.2,1.4,0.143,False
Steve Kerr,2003,0.5,0.6,0.833,True
Marc Jackson,2003,0.0,0.2,0.0,False
Rick Fox,2003,1.3,2.5,0.5,False
Joe Johnson,2003,0.3,2.2,0.154,False
Ervin Johnson,2003,0.0,0.0,0.0,False
Anthony Johnson,2003,0.2,0.4,0.5,False
Richard Jefferson,2003,0.0,0.2,0.0,False
Tariq Abdul-Wahad,2003,0.0,0.3,0.0,False
Casey Jacobsen,2003,0.3,0.8,0.4,False
Stephen Jackson,2003,1.6,4.7,0.336,True
Mark Jackson,2003,1.0,1.8,0.556,False
Lawrence Funderburke,2003,0.0,0.0,0.0,False
Stephon Marbury,2003,0.8,3.7,0.227,False
Jeff Foster,2003,0.0,0.0,0.0,False
Raja Bell,2003,0.4,0.8,0.462,False
P.J. Brown,2003,0.0,0.0,0.0,False
Kedrick Brown,2003,0.0,0.0,0.0,False
J.R. Bremer,2003,0.8,3.2,0.25,False
Shawn Bradley,2003,0.0,0.1,0.0,False
Bruce Bowen,2003,1.5,3.3,0.438,True
Mark Blount,2003,0.0,0.0,0.0,False
Chauncey Billups,2003,1.9,6.0,0.31,False
Mike Bibby,2003,0.9,3.3,0.282,False
Jonathan Bender,2003,1.0,3.0,0.333,False
Tony Battie,2003,0.0,0.3,0.0,False
Mark Bryant,2003,0.0,0.0,0.0,False
Jon Barry,2003,1.1,2.4,0.455,False
Stacey Augmon,2003,0.0,0.0,0.0,False
Chucky Atkins,2003,1.1,2.9,0.367,False
Carlos Arroyo,2003,0.0,0.0,0.0,False
Darrell Armstrong,2003,0.9,2.6,0.333,False
Kenny Anderson,2003,0.0,0.0,0.0,False
Derek Anderson,2003,0.0,0.5,0.0,False
John Amaechi,2003,0.0,0.0,0.0,False
Courtney Alexander,2003,0.2,0.2,1.0,False
Kobe Bryant,2003,2.1,5.2,0.403,False
Greg Buckner,2003,0.2,0.9,0.222,False
Derek Fisher,2003,2.4,3.9,0.617,False
Antonio Daniels,2003,0.5,0.8,0.6,False
Michael Finley,2003,2.4,5.7,0.412,False
Danny Ferry,2003,0.3,0.9,0.286,True
Evan Eschmeyer,2003,0.0,0.0,0.0,False
Tim Duncan,2003,0.0,0.3,0.0,True
Vlade Divac,2003,0.0,0.0,0.0,False
Tony Delk,2003,2.2,4.9,0.449,False
Andrew DeClercq,2003,0.0,0.0,0.0,False
Dale Davis,2003,0.0,0.0,0.0,False
Baron Davis,2003,2.4,7.0,0.343,False
Michael Curry,2003,0.2,0.6,0.333,False
Pat Burke,2003,0.0,0.0,0.0,False
Austin Croshere,2003,0.0,1.5,0.0,False
Jason Collins,2003,0.0,0.1,0.0,False
Bimbo Coles,2003,0.0,0.7,0.0,False
Derrick Coleman,2003,0.3,0.8,0.4,False
Speedy Claxton,2003,0.0,0.0,0.0,True
Keon Clark,2003,0.0,0.0,0.0,False
Doug Christie,2003,0.5,2.0,0.25,False
Calbert Cheaney,2003,0.0,0.0,0.0,False
Sam Cassell,2003,1.8,3.5,0.524,False
Danny Manning,2003,0.0,0.3,0.0,False
Steve Nash,2003,1.9,3.8,0.487,False
Shawn Marion,2003,1.5,4.7,0.321,False
Erick Strickland,2003,0.2,1.0,0.2,False
Nick Van Exel,2003,2.2,5.6,0.393,False
Hedo Türkoğlu,2003,0.4,1.4,0.286,False
Gary Trent,2003,0.0,0.0,0.0,False
Robert Traylor,2003,0.0,0.0,0.0,False
Jamaal Tinsley,2003,1.3,2.2,0.615,False
Tim Thomas,2003,2.0,3.5,0.571,False
Kenny Thomas,2003,0.0,0.0,0.0,False
Wally Szczerbiak,2003,0.5,2.3,0.214,False
Rod Strickland,2003,0.0,0.0,0.0,False
Amar'e Stoudemire,2003,0.2,0.2,1.0,False
Brian Scalabrine,2003,0.0,0.1,0.0,False
Damon Stoudamire,2003,2.1,4.4,0.484,False
Peja Stojaković,2003,2.7,5.8,0.457,False
John Stockton,2003,0.0,0.2,0.0,False
DeShawn Stevenson,2003,0.0,0.5,0.0,False
Eric Snow,2003,0.1,0.8,0.1,False
Steve Smith,2003,0.2,1.3,0.167,True
Joe Smith,2003,0.0,0.0,0.0,False
Tamar Slay,2003,0.2,0.2,1.0,False
Brian Skinner,2003,0.0,0.1,0.0,False
Keith Van Horn,2003,1.2,2.7,0.438,False
Jacque Vaughn,2003,0.0,0.1,0.0,False
Jake Voskuhl,2003,0.0,0.0,0.0,False
Antoine Walker,2003,1.6,4.5,0.356,False
Metta World Peace,2003,2.0,5.2,0.387,False
Qyntel Woods,2003,0.0,0.3,0.0,False
Loren Woods,2003,0.0,0.0,0.0,False
Kevin Willis,2003,0.1,0.1,1.0,True
Corliss Williamson,2003,0.0,0.0,0.0,False
Walt Williams,2003,0.9,2.7,0.341,False
Scott Williams,2003,0.0,0.0,0.0,False
Monty Williams,2003,0.0,0.1,0.0,False
Eric Williams,2003,0.3,1.5,0.2,False
Aaron Williams,2003,0.0,0.0,0.0,False
Mike Wilks,2003,0.3,0.3,1.0,False
Chris Whitney,2003,0.6,1.3,0.444,False
David Wesley,2003,2.3,5.7,0.412,False
Bonzi Wells,2003,1.3,4.3,0.3,False
Chris Webber,2003,0.0,0.4,0.0,False
Rasheed Wallace,2003,2.0,5.0,0.4,False
Gerald Wallace,2003,0.0,0.0,0.0,False
Ben Wallace,2003,0.0,0.1,0.0,False
Samaki Walker,2003,0.0,0.0,0.0,False
Brian Shaw,2003,0.5,2.2,0.231,False
Kenyon Martin,2003,0.1,0.6,0.091,False
Jeryl Sasser,2003,0.2,0.7,0.25,False
Ron Mercer,2003,0.0,0.0,0.0,False
Mehmet Okur,2003,0.4,0.8,0.538,False
Shaquille O'Neal,2003,0.0,0.0,0.0,False
Jermaine O'Neal,2003,0.0,0.5,0.0,False
Dirk Nowitzki,2003,1.6,3.6,0.443,False
Rasho Nesterović,2003,0.0,0.0,0.0,False
Eduardo Nájera,2003,0.0,0.0,0.0,False
Dikembe Mutombo,2003,0.0,0.0,0.0,False
Jérôme Moïso,2003,0.0,0.0,0.0,False
Brad Miller,2003,0.0,0.0,0.0,False
Stanislav Medvedenko,2003,0.0,0.0,0.0,False
Bo Outlaw,2003,0.0,0.0,0.0,False
Aaron McKie,2003,0.4,0.8,0.556,False
Jeff McInnis,2003,0.0,0.4,0.0,False
Tracy McGrady,2003,2.3,6.7,0.34,False
Walter McCarty,2003,2.1,5.2,0.404,False
Tony Massenburg,2003,0.0,0.0,0.0,False
Desmond Mason,2003,0.0,0.7,0.0,False
Anthony Mason,2003,0.0,0.0,0.0,False
Jamal Mashburn,2003,1.5,3.8,0.4,False
John Salmons,2003,0.0,0.2,0.0,False
Greg Ostertag,2003,0.0,0.0,0.0,False
Reggie Miller,2003,0.7,4.2,0.16,False
Robert Pack,2003,0.0,0.0,0.0,False
Tayshaun Prince,2003,0.9,3.2,0.292,False
Scott Padgett,2003,0.5,1.8,0.286,False
Kareem Rush,2003,0.4,1.2,0.364,False
Malik Rose,2003,0.0,0.1,0.0,True
Rodney Rogers,2003,0.9,2.1,0.405,False
David Robinson,2003,0.0,0.0,0.0,True
Clifford Robinson,2003,1.3,3.5,0.373,False
Željko Rebrača,2003,0.0,0.0,0.0,False
Zach Randolph,2003,0.0,0.0,0.0,False
Joel Przybilla,2003,0.0,0.0,0.0,False
Michael Redd,2003,0.5,2.0,0.25,False
Scot Pollard,2003,0.0,0.0,0.0,False
Gary Payton,2003,0.2,2.5,0.067,False
Arvydas Sabonis,2003,0.0,0.0,0.0,False
Tony Parker,2003,0.6,2.3,0.268,True
Ruben Patterson,2003,0.0,0.6,0.0,False
Jannero Pargo,2003,0.4,1.4,0.267,False
Anthony Peeler,2003,0.3,2.7,0.125,False
Paul Pierce,2003,1.6,4.5,0.356,False
Scottie Pippen,2003,0.8,2.3,0.333,False
Jeff Foster,2002,0.4,0.8,0.5,False
Lucious Harris,2002,0.4,1.1,0.364,False
Matt Harpring,2002,0.0,0.0,0.0,False
Adrian Griffin,2002,0.0,0.5,0.0,False
Horace Grant,2002,0.0,0.0,0.0,False
Devean George,2002,0.4,1.8,0.229,True
Pat Garrity,2002,1.8,4.5,0.389,False
Kevin Garnett,2002,0.3,0.7,0.5,False
Lawrence Funderburke,2002,0.0,0.0,0.0,False
Rick Fox,2002,0.8,2.3,0.349,True
Vlade Divac,2002,0.1,0.4,0.286,False
Derek Fisher,2002,1.5,4.3,0.358,True
Michael Finley,2002,1.8,4.6,0.378,False
Danny Ferry,2002,0.7,2.0,0.35,False
Patrick Ewing,2002,0.0,0.3,0.0,False
Evan Eschmeyer,2002,0.0,0.0,0.0,False
Tim Duncan,2002,0.1,0.3,0.333,False
Chris Dudley,2002,0.0,0.0,0.0,False
Predrag Drobnjak,2002,0.0,0.0,0.0,False
Bryce Drew,2002,0.0,0.0,0.0,False
Robert Horry,2002,1.3,3.3,0.387,True
Kirk Haston,2002,0.0,0.0,0.0,False
Randy Livingston,2002,0.2,0.6,0.333,False
Troy Hudson,2002,0.0,1.3,0.0,False
Shawn Kemp,2002,0.0,0.0,0.0,False
Andrew DeClercq,2002,0.0,0.0,0.0,False
Rashard Lewis,2002,0.3,2.0,0.167,False
Quincy Lewis,2002,0.3,1.3,0.2,False
Rusty LaRue,2002,0.5,1.3,0.4,False
Raef LaFrentz,2002,0.8,2.3,0.333,False
Kerry Kittles,2002,0.9,3.4,0.265,False
Andrei Kirilenko,2002,0.0,1.0,0.0,False
Jason Kidd,2002,0.9,4.5,0.189,False
Steve Kerr,2002,0.7,2.7,0.25,False
Damon Jones,2002,0.8,2.7,0.296,False
Lindsey Hunter,2002,0.4,1.6,0.276,True
Alvin Jones,2002,0.0,0.0,0.0,False
Anthony Johnson,2002,0.1,0.5,0.1,False
Richard Jefferson,2002,0.0,0.1,0.0,False
Jerome James,2002,0.0,0.0,0.0,False
Marc Jackson,2002,0.0,0.0,0.0,False
Jermaine Jackson,2002,0.0,0.0,0.0,False
Jaren Jackson,2002,0.0,0.0,0.0,False
Bobby Jackson,2002,0.7,2.7,0.256,False
Allen Iverson,2002,1.8,5.4,0.333,False
Tony Delk,2002,0.9,2.4,0.394,False
P.J. Brown,2002,0.0,0.0,0.0,False
Dale Davis,2002,0.0,0.0,0.0,False
Jon Barry,2002,1.7,3.8,0.447,False
Michael Bradley,2002,0.0,0.0,0.0,False
Bruce Bowen,2002,1.1,2.5,0.44,False
Mark Blount,2002,0.0,0.0,0.0,False
Corie Blount,2002,0.0,0.0,0.0,False
Chauncey Billups,2002,2.0,5.0,0.4,False
Mike Bibby,2002,1.6,3.7,0.424,False
Jonathan Bender,2002,0.0,0.2,0.0,False
Raja Bell,2002,0.0,0.7,0.0,False
Tony Battie,2002,0.0,0.0,0.0,False
Brent Barry,2002,1.4,3.2,0.438,False
Baron Davis,2002,2.3,6.9,0.339,False
Dana Barros,2002,0.0,0.3,0.0,False
Vin Baker,2002,0.2,0.2,1.0,False
Stacey Augmon,2002,0.0,0.0,0.0,False
Chucky Atkins,2002,1.4,3.9,0.359,False
Darrell Armstrong,2002,1.0,4.3,0.235,False
Kenny Anderson,2002,0.0,0.0,0.0,False
Derek Anderson,2002,0.7,2.0,0.333,False
Victor Alexander,2002,0.0,0.0,0.0,False
Todd MacCulloch,2002,0.0,0.0,0.0,False
Shawn Bradley,2002,0.0,0.0,0.0,False
Jamison Brewer,2002,0.0,0.0,0.0,False
Chucky Brown,2002,0.0,0.0,0.0,False
Kedrick Brown,2002,0.5,0.5,1.0,False
Antonio Davis,2002,0.0,0.0,0.0,False
Antonio Daniels,2002,0.6,1.6,0.375,False
Michael Curry,2002,0.5,1.3,0.385,False
Dell Curry,2002,1.0,1.3,0.8,False
Vonteego Cummings,2002,0.0,0.0,0.0,False
Austin Croshere,2002,0.5,1.5,0.333,False
Jason Collins,2002,0.0,0.0,0.0,False
Jarron Collins,2002,0.0,0.0,0.0,False
Derrick Coleman,2002,0.8,2.6,0.308,False
Speedy Claxton,2002,0.0,0.2,0.0,False
Keon Clark,2002,0.0,0.0,0.0,False
Doug Christie,2002,1.1,4.0,0.266,False
Chris Childs,2002,1.6,3.4,0.471,False
Elden Campbell,2002,0.0,0.1,0.0,False
Jud Buechler,2002,0.0,0.0,0.0,False
Greg Buckner,2002,0.0,0.1,0.0,False
Mark Bryant,2002,0.0,0.0,0.0,False
Kobe Bryant,2002,1.2,3.1,0.379,True
Rick Brunson,2002,0.0,0.0,0.0,False
Felipe López,2002,0.3,0.7,0.5,False
George Lynch,2002,0.2,0.7,0.333,False
Jamaal Tinsley,2002,0.0,0.2,0.0,False
Eric Snow,2002,0.2,1.2,0.167,False
Robert Traylor,2002,0.0,0.1,0.0,False
Wally Szczerbiak,2002,0.7,3.0,0.222,False
Bruno Šundov,2002,0.0,0.0,0.0,False
Erick Strickland,2002,0.3,1.7,0.2,False
Damon Stoudamire,2002,1.0,1.3,0.75,False
Peja Stojaković,2002,1.3,4.8,0.271,False
John Stockton,2002,0.5,1.8,0.286,False
Michael Stewart,2002,0.0,0.0,0.0,False
Jerry Stackhouse,2002,1.8,5.3,0.34,False
Steve Smith,2002,1.0,3.8,0.263,False
Don Reid,2002,0.0,0.0,0.0,False
Joe Smith,2002,0.0,0.0,0.0,False
Brian Shaw,2002,0.5,1.7,0.281,True
Ansu Sesay,2002,0.0,0.0,0.0,False
Brian Scalabrine,2002,0.0,0.2,0.0,False
Bryon Russell,2002,1.5,3.8,0.4,False
Malik Rose,2002,0.0,0.1,0.0,False
Rodney Rogers,2002,1.2,3.3,0.365,False
David Robinson,2002,0.0,0.0,0.0,False
Clifford Robinson,2002,1.8,5.3,0.34,False
Gary Trent,2002,0.0,0.0,0.0,False
Hedo Türkoğlu,2002,0.8,2.1,0.353,False
Nick Van Exel,2002,0.9,4.3,0.206,False
Keith Van Horn,2002,1.9,4.2,0.44,False
Mark Madsen,2002,0.0,0.1,0.0,True
Wang Zhizhi,2002,0.4,0.8,0.5,False
Metta World Peace,2002,1.2,2.6,0.462,False
Corliss Williamson,2002,0.0,0.2,0.0,False
Shammond Williams,2002,0.7,1.3,0.5,False
Monty Williams,2002,0.0,0.3,0.0,False
Jerome Williams,2002,0.0,0.0,0.0,False
Eric Williams,2002,0.9,1.9,0.467,False
Alvin Williams,2002,0.6,2.8,0.214,False
Aaron Williams,2002,0.0,0.1,0.0,False
Rodney White,2002,0.0,0.0,0.0,False
David Wesley,2002,1.9,4.2,0.447,False
Bonzi Wells,2002,0.0,2.3,0.0,False
Chris Webber,2002,0.0,0.3,0.0,False
Rasheed Wallace,2002,2.3,5.7,0.412,False
Gerald Wallace,2002,0.0,0.0,0.0,False
Ben Wallace,2002,0.0,0.0,0.0,False
Samaki Walker,2002,0.1,0.1,1.0,True
Antoine Walker,2002,2.6,6.8,0.385,False
Mitch Richmond,2002,0.0,0.0,0.0,True
Charles Smith,2002,0.0,0.0,0.0,False
Željko Rebrača,2002,0.0,0.0,0.0,False
Johnny Newman,2002,0.3,2.0,0.167,False
Steve Nash,2002,2.5,5.6,0.444,False
Eduardo Nájera,2002,0.0,0.0,0.0,False
Lee Nailon,2002,0.0,0.1,0.0,False
Dikembe Mutombo,2002,0.0,0.0,0.0,False
Sam Mitchell,2002,0.0,0.0,0.0,False
Reggie Miller,2002,2.6,6.2,0.419,False
Mike Miller,2002,0.3,2.0,0.125,False
Brad Miller,2002,0.0,0.0,0.0,False
Zach Randolph,2002,0.0,0.0,0.0,False
Stanislav Medvedenko,2002,0.0,0.0,0.0,True
Aaron McKie,2002,1.2,3.2,0.375,False
Derrick McKey,2002,0.0,0.0,0.0,False
Tracy McGrady,2002,1.3,4.0,0.313,False
Walter McCarty,2002,0.2,1.3,0.167,False
Desmond Mason,2002,0.2,0.6,0.333,False
Jamal Mashburn,2002,0.0,1.0,0.0,False
Kenyon Martin,2002,0.1,0.5,0.222,False
Donyell Marshall,2002,0.8,1.5,0.5,False
Donny Marshall,2002,0.0,0.6,0.0,False
Karl Malone,2002,0.0,0.3,0.0,False
Jamaal Magloire,2002,0.0,0.0,0.0,False
Rasho Nesterović,2002,0.0,0.0,0.0,False
Ron Mercer,2002,0.0,0.0,0.0,False
Dirk Nowitzki,2002,2.0,3.5,0.571,False
Cherokee Parks,2002,0.0,0.0,0.0,False
Terry Porter,2002,0.5,1.7,0.294,False
Scot Pollard,2002,0.0,0.0,0.0,False
Scottie Pippen,2002,2.0,3.7,0.545,False
Paul Pierce,2002,1.9,6.5,0.288,False
Morris Peterson,2002,0.4,3.4,0.118,False
Anthony Peeler,2002,1.7,3.0,0.556,False
Gary Payton,2002,0.8,3.0,0.267,False
Ruben Patterson,2002,0.0,0.3,0.0,False
Vladimir Radmanović,2002,1.4,2.6,0.538,False
Tony Parker,2002,1.0,2.7,0.37,False
Robert Pack,2002,0.0,0.3,0.0,False
Olumide Oyedeji,2002,0.0,0.0,0.0,False
Greg Ostertag,2002,0.0,0.0,0.0,False
Kevin Ollie,2002,0.2,0.4,0.5,False
Hakeem Olajuwon,2002,0.0,0.0,0.0,False
Shaquille O'Neal,2002,0.0,0.0,0.0,True
Jermaine O'Neal,2002,0.0,0.2,0.0,False
Scott Padgett,2002,0.0,0.8,0.0,False
Kevin Garnett,2001,0.0,0.8,0.0,False
Jeff Foster,2001,0.0,0.0,0.0,False
Rick Fox,2001,1.1,3.6,0.316,True
Lawrence Funderburke,2001,0.0,0.0,0.0,False
Devean George,2001,0.1,0.3,0.5,True
Dean Garrett,2001,0.0,0.0,0.0,False
Pat Garrity,2001,2.5,5.0,0.5,False
Matt Geiger,2001,0.0,0.0,0.0,False
Derek Fisher,2001,2.2,4.3,0.515,True
Brian Grant,2001,0.0,0.0,0.0,False
Greg Foster,2001,0.0,0.0,0.0,True
Sean Elliott,2001,0.7,1.8,0.364,False
Michael Finley,2001,1.7,4.7,0.362,False
Danny Ferry,2001,1.6,3.5,0.457,False
LaPhonso Ellis,2001,0.0,0.3,0.0,False
Mario Elie,2001,0.5,3.3,0.154,False
Howard Eisley,2001,1.1,2.9,0.385,False
Tyus Edney,2001,0.0,0.5,0.0,False
Tim Duncan,2001,0.1,0.1,1.0,False
Chris Dudley,2001,0.0,0.0,0.0,False
Michael Doleac,2001,0.0,0.0,0.0,False
A.C. Green,2001,0.0,0.0,0.0,False
Horace Grant,2001,0.0,0.0,0.0,True
Steve Kerr,2001,0.6,1.7,0.333,False
Tom Gugliotta,2001,0.0,0.0,0.0,False
Juwan Howard,2001,0.0,0.0,0.0,False
Tony Delk,2001,1.0,2.5,0.4,False
Eddie Jones,2001,2.3,5.3,0.438,False
Ervin Johnson,2001,0.0,0.0,0.0,False
Avery Johnson,2001,0.0,0.1,0.0,False
Mark Jackson,2001,0.4,1.6,0.25,False
